Price,Close,High,Low,Open,Volume
Ticker,ART.WA,ART.WA,ART.WA,ART.WA,ART.WA
Date,,,,,
2018-03-30,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,0
2018-04-02,8.760000228881836,8.760000228881836,8.760000228881836,8.760000228881836,0
2018-04-03,8.640000343322754,9.180000305175781,8.640000343322754,9.180000305175781,94
2018-04-04,8.5,8.640000343322754,8.5,8.640000343322754,1058
2018-04-05,8.699999809265137,8.699999809265137,8.239999771118164,8.239999771118164,1409
2018-04-06,8.979999542236328,9.180000305175781,8.960000038146973,9.180000305175781,96
2018-04-09,8.899999618530273,9.15999984741211,8.5600004196167,9.15999984741211,707
2018-04-10,8.880000114440918,9.15999984741211,8.880000114440918,9.15999984741211,3
2018-04-11,8.600000381469727,8.880000114440918,8.399999618530273,8.880000114440918,2703
2018-04-12,8.100000381469727,8.640000343322754,7.820000171661377,8.5,8918
2018-04-13,8.0,8.020000457763672,8.0,8.0,2491
2018-04-16,8.260000228881836,8.260000228881836,8.0,8.0,6224
2018-04-17,8.260000228881836,8.460000038146973,8.239999771118164,8.460000038146973,133
2018-04-18,8.0,8.460000038146973,7.980000019073486,8.460000038146973,3534
2018-04-19,8.0,8.0,8.0,8.0,390
2018-04-20,8.0600004196167,8.460000038146973,8.0600004196167,8.460000038146973,2331
2018-04-23,8.260000228881836,8.260000228881836,8.020000457763672,8.0600004196167,1111
2018-04-24,8.300000190734863,8.399999618530273,8.0,8.399999618530273,4145
2018-04-25,8.199999809265137,8.239999771118164,8.0,8.239999771118164,257
2018-04-26,8.0,8.100000381469727,7.860000133514404,8.100000381469727,1335
2018-04-27,8.279999732971191,8.279999732971191,7.800000190734863,7.800000190734863,1098
2018-04-30,8.300000190734863,8.300000190734863,8.279999732971191,8.300000190734863,21
2018-05-01,8.300000190734863,8.300000190734863,8.300000190734863,8.300000190734863,0
2018-05-02,8.0,8.0,8.0,8.0,84
2018-05-03,8.0,8.0,8.0,8.0,0
2018-05-04,8.199999809265137,8.260000228881836,8.199999809265137,8.260000228881836,187
2018-05-07,8.180000305175781,8.279999732971191,8.15999984741211,8.279999732971191,261
2018-05-08,8.180000305175781,8.180000305175781,8.180000305175781,8.180000305175781,1
2018-05-09,7.980000019073486,8.119999885559082,7.860000133514404,8.119999885559082,1815
2018-05-10,8.0,8.0,7.840000152587891,7.980000019073486,980
2018-05-11,7.699999809265137,8.180000305175781,7.400000095367432,8.180000305175781,14945
2018-05-14,8.100000381469727,8.199999809265137,7.800000190734863,8.0,12932
2018-05-15,8.180000305175781,8.199999809265137,7.900000095367432,8.100000381469727,8918
2018-05-16,8.300000190734863,8.300000190734863,8.180000305175781,8.180000305175781,1781
2018-05-17,8.979999542236328,8.979999542236328,8.199999809265137,8.199999809265137,5945
2018-05-18,9.199999809265137,9.859999656677246,8.979999542236328,8.979999542236328,12791
2018-05-21,9.199999809265137,9.199999809265137,9.0,9.100000381469727,3294
2018-05-22,9.199999809265137,9.199999809265137,9.199999809265137,9.199999809265137,1226
2018-05-23,8.880000114440918,9.199999809265137,8.34000015258789,9.199999809265137,5937
2018-05-24,8.300000190734863,8.880000114440918,8.0,8.880000114440918,12578
2018-05-25,7.599999904632568,8.380000114440918,7.5,8.300000190734863,12389
2018-05-28,8.239999771118164,8.239999771118164,7.940000057220459,7.980000019073486,1545
2018-05-29,7.5,8.100000381469727,7.5,8.100000381469727,7416
2018-05-30,7.5,7.599999904632568,7.480000019073486,7.599999904632568,5594
2018-05-31,7.5,7.5,7.5,7.5,0
2018-06-01,7.5,7.579999923706055,7.5,7.579999923706055,6771
2018-06-04,7.5,7.639999866485596,7.28000020980835,7.639999866485596,4175
2018-06-05,7.0,7.300000190734863,6.840000152587891,7.300000190734863,39695
2018-06-06,6.940000057220459,7.039999961853027,6.760000228881836,7.039999961853027,3237
2018-06-07,7.0,7.079999923706055,6.980000019073486,7.0,19564
2018-06-08,7.059999942779541,7.079999923706055,7.0,7.079999923706055,4059
2018-06-11,6.900000095367432,7.0,6.679999828338623,7.0,4476
2018-06-12,6.78000020980835,6.900000095367432,6.699999809265137,6.880000114440918,3614
2018-06-13,6.840000152587891,6.880000114440918,6.679999828338623,6.800000190734863,4374
2018-06-14,7.0,7.0,6.699999809265137,6.860000133514404,8688
2018-06-15,7.639999866485596,7.699999809265137,7.039999961853027,7.039999961853027,34511
2018-06-18,7.619999885559082,7.900000095367432,7.599999904632568,7.679999828338623,4442
2018-06-19,7.599999904632568,7.699999809265137,7.599999904632568,7.699999809265137,5868
2018-06-20,7.5,7.599999904632568,7.260000228881836,7.599999904632568,650
2018-06-21,7.400000095367432,7.5,7.21999979019165,7.5,418
2018-06-22,7.5,7.5,7.5,7.5,65
2018-06-25,7.5,7.599999904632568,7.420000076293945,7.599999904632568,10702
2018-06-26,7.239999771118164,7.5,7.239999771118164,7.5,11045
2018-06-27,7.360000133514404,7.380000114440918,7.199999809265137,7.380000114440918,6314
2018-06-28,6.960000038146973,7.380000114440918,6.960000038146973,7.380000114440918,9105
2018-06-29,7.139999866485596,7.139999866485596,7.139999866485596,7.139999866485596,20
2018-07-02,6.860000133514404,7.0,6.800000190734863,7.0,1873
2018-07-03,6.800000190734863,6.880000114440918,6.760000228881836,6.880000114440918,7327
2018-07-04,6.880000114440918,6.880000114440918,6.539999961853027,6.860000133514404,14788
2018-07-05,6.800000190734863,6.820000171661377,6.699999809265137,6.760000228881836,3521
2018-07-06,6.599999904632568,6.760000228881836,6.599999904632568,6.599999904632568,2446
2018-07-09,6.800000190734863,7.0,6.800000190734863,6.800000190734863,11558
2018-07-10,7.0,7.059999942779541,6.800000190734863,7.0,19489
2018-07-11,7.0,7.079999923706055,6.840000152587891,7.079999923706055,1339
2018-07-12,7.0,7.079999923706055,7.0,7.0,10831
2018-07-13,6.980000019073486,7.059999942779541,6.940000057220459,7.059999942779541,638
2018-07-16,7.0,7.099999904632568,6.980000019073486,7.079999923706055,7532
2018-07-17,7.0,7.079999923706055,6.980000019073486,7.079999923706055,10129
2018-07-18,7.099999904632568,7.099999904632568,7.0,7.0,2244
2018-07-19,7.0,7.099999904632568,7.0,7.099999904632568,3882
2018-07-20,7.139999866485596,7.139999866485596,7.0,7.0,141
2018-07-23,7.099999904632568,7.139999866485596,7.0,7.139999866485596,10721
2018-07-24,7.599999904632568,7.699999809265137,7.099999904632568,7.099999904632568,30978
2018-07-25,7.599999904632568,8.140000343322754,7.559999942779541,7.840000152587891,25132
2018-07-26,7.599999904632568,7.71999979019165,7.5,7.699999809265137,11318
2018-07-27,8.199999809265137,8.399999618530273,7.5,7.800000190734863,26820
2018-07-30,9.300000190734863,9.579999923706055,8.140000343322754,8.140000343322754,68241
2018-07-31,8.699999809265137,9.479999542236328,8.579999923706055,9.479999542236328,19700
2018-08-01,8.760000228881836,8.960000038146973,8.5,8.960000038146973,9507
2018-08-02,8.84000015258789,8.84000015258789,8.220000267028809,8.260000228881836,45870
2018-08-03,8.84000015258789,8.84000015258789,8.800000190734863,8.84000015258789,1469
2018-08-06,8.819999694824219,8.84000015258789,8.520000457763672,8.800000190734863,4984
2018-08-07,8.84000015258789,8.84000015258789,8.819999694824219,8.84000015258789,1213
2018-08-08,8.699999809265137,8.84000015258789,8.65999984741211,8.84000015258789,826
2018-08-09,8.800000190734863,8.84000015258789,8.600000381469727,8.84000015258789,587
2018-08-10,8.720000267028809,8.800000190734863,8.600000381469727,8.800000190734863,2514
2018-08-13,8.720000267028809,8.739999771118164,8.420000076293945,8.739999771118164,5052
2018-08-14,8.699999809265137,8.699999809265137,8.5,8.699999809265137,1360
2018-08-15,8.699999809265137,8.699999809265137,8.699999809265137,8.699999809265137,0
2018-08-16,8.699999809265137,8.739999771118164,8.380000114440918,8.739999771118164,5898
2018-08-17,8.760000228881836,8.760000228881836,8.600000381469727,8.699999809265137,4457
2018-08-20,9.300000190734863,9.479999542236328,8.779999732971191,8.800000190734863,9264
2018-08-21,9.180000305175781,9.380000114440918,9.15999984741211,9.34000015258789,2486
2018-08-22,9.0,9.100000381469727,8.699999809265137,9.100000381469727,2960
2018-08-23,8.800000190734863,9.0,8.65999984741211,9.0,4045
2018-08-24,9.0600004196167,9.199999809265137,8.65999984741211,8.65999984741211,2067
2018-08-27,9.0,9.15999984741211,8.739999771118164,9.15999984741211,1546
2018-08-28,9.0,9.0600004196167,9.0,9.0600004196167,136
2018-08-29,8.899999618530273,9.0600004196167,8.5,9.0600004196167,8647
2018-08-30,8.800000190734863,8.899999618530273,8.800000190734863,8.899999618530273,170
2018-08-31,8.800000190734863,8.960000038146973,8.479999542236328,8.960000038146973,4191
2018-09-03,8.600000381469727,8.960000038146973,8.300000190734863,8.960000038146973,3118
2018-09-04,8.600000381469727,8.600000381469727,8.220000267028809,8.579999923706055,317
2018-09-05,8.0,8.800000190734863,8.0,8.800000190734863,6882
2018-09-06,7.619999885559082,8.300000190734863,7.239999771118164,8.300000190734863,4909
2018-09-07,7.460000038146973,7.599999904632568,7.139999866485596,7.5,1250
2018-09-10,7.699999809265137,7.699999809265137,7.28000020980835,7.400000095367432,2836
2018-09-11,7.699999809265137,7.699999809265137,7.440000057220459,7.699999809265137,358
2018-09-12,7.5,7.699999809265137,7.5,7.699999809265137,4018
2018-09-13,7.0,7.5,6.800000190734863,7.5,7165
2018-09-14,7.480000019073486,7.480000019073486,7.059999942779541,7.099999904632568,2601
2018-09-17,7.480000019073486,7.480000019073486,7.0,7.300000190734863,6895
2018-09-18,7.480000019073486,7.480000019073486,7.480000019073486,7.480000019073486,1
2018-09-19,7.300000190734863,7.480000019073486,7.019999980926514,7.480000019073486,7380
2018-09-20,7.420000076293945,7.420000076293945,7.300000190734863,7.300000190734863,1834
2018-09-21,7.679999828338623,7.800000190734863,7.340000152587891,7.420000076293945,3146
2018-09-24,7.460000038146973,7.659999847412109,7.400000095367432,7.659999847412109,2590
2018-09-25,7.400000095367432,7.480000019073486,7.400000095367432,7.480000019073486,2
2018-09-26,7.400000095367432,7.440000057220459,7.179999828338623,7.440000057220459,227
2018-09-27,7.400000095367432,7.440000057220459,7.159999847412109,7.440000057220459,572
2018-09-28,7.28000020980835,7.400000095367432,7.119999885559082,7.400000095367432,1194
2018-10-01,6.980000019073486,7.260000228881836,6.699999809265137,7.260000228881836,6028
2018-10-02,6.820000171661377,6.920000076293945,6.78000020980835,6.920000076293945,1126
2018-10-03,6.960000038146973,6.960000038146973,6.800000190734863,6.820000171661377,2495
2018-10-04,7.0,7.0,6.820000171661377,6.860000133514404,353
2018-10-05,6.980000019073486,7.0,6.980000019073486,7.0,521
2018-10-08,7.179999828338623,7.179999828338623,6.900000095367432,6.980000019073486,4412
2018-10-09,6.900000095367432,7.179999828338623,6.480000019073486,7.179999828338623,1762
2018-10-10,6.940000057220459,6.940000057220459,6.800000190734863,6.920000076293945,1646
2018-10-11,6.900000095367432,6.900000095367432,6.71999979019165,6.71999979019165,355
2018-10-12,6.78000020980835,6.900000095367432,6.78000020980835,6.900000095367432,280
2018-10-15,6.78000020980835,6.920000076293945,6.699999809265137,6.920000076293945,291
2018-10-16,6.78000020980835,6.78000020980835,6.699999809265137,6.699999809265137,259
2018-10-17,6.860000133514404,6.860000133514404,6.78000020980835,6.78000020980835,2280
2018-10-18,7.21999979019165,7.21999979019165,6.599999904632568,6.860000133514404,1922
2018-10-19,7.139999866485596,7.199999809265137,6.840000152587891,7.199999809265137,571
2018-10-22,7.099999904632568,7.139999866485596,6.800000190734863,7.0,2830
2018-10-23,7.0,7.099999904632568,6.599999904632568,7.099999904632568,1399
2018-10-24,6.5,7.0,6.5,7.0,4816
2018-10-25,6.599999904632568,6.599999904632568,6.5,6.5,2737
2018-10-26,6.559999942779541,6.860000133514404,6.559999942779541,6.860000133514404,962
2018-10-29,6.559999942779541,6.820000171661377,6.380000114440918,6.820000171661377,2105
2018-10-30,6.5,6.559999942779541,6.0,6.559999942779541,3024
2018-10-31,6.460000038146973,6.5,6.460000038146973,6.5,124
2018-11-01,6.460000038146973,6.460000038146973,6.460000038146973,6.460000038146973,0
2018-11-02,6.5,6.559999942779541,6.480000019073486,6.559999942779541,520
2018-11-05,6.300000190734863,6.5,6.300000190734863,6.5,527
2018-11-06,6.5,6.5,6.21999979019165,6.21999979019165,1335
2018-11-07,6.480000019073486,6.559999942779541,6.21999979019165,6.559999942779541,873
2018-11-08,6.300000190734863,6.5,6.21999979019165,6.480000019073486,1323
2018-11-09,6.099999904632568,6.300000190734863,6.099999904632568,6.300000190734863,2019
2018-11-12,6.099999904632568,6.099999904632568,6.099999904632568,6.099999904632568,0
2018-11-13,5.699999809265137,6.099999904632568,5.699999809265137,6.0,2852
2018-11-14,5.619999885559082,5.699999809265137,5.619999885559082,5.699999809265137,866
2018-11-15,5.880000114440918,5.880000114440918,5.880000114440918,5.880000114440918,1654
2018-11-16,5.880000114440918,5.880000114440918,5.619999885559082,5.860000133514404,510
2018-11-19,5.599999904632568,5.880000114440918,5.579999923706055,5.619999885559082,3133
2018-11-20,5.440000057220459,5.860000133514404,5.440000057220459,5.860000133514404,2079
2018-11-21,4.900000095367432,5.239999771118164,4.800000190734863,5.239999771118164,11828
2018-11-22,5.119999885559082,5.139999866485596,4.800000190734863,4.800000190734863,4443
2018-11-23,5.119999885559082,5.119999885559082,5.119999885559082,5.119999885559082,100
2018-11-26,5.0,5.059999942779541,4.960000038146973,5.059999942779541,3142
2018-11-27,4.980000019073486,4.980000019073486,4.880000114440918,4.880000114440918,2695
2018-11-28,4.960000038146973,4.960000038146973,4.800000190734863,4.960000038146973,159
2018-11-29,4.789999961853027,4.989999771118164,4.53000020980835,4.980000019073486,5745
2018-11-30,4.800000190734863,4.980000019073486,4.800000190734863,4.980000019073486,2200
2018-12-03,4.800000190734863,4.900000095367432,4.800000190734863,4.900000095367432,720
2018-12-04,4.559999942779541,4.800000190734863,4.5,4.800000190734863,6973
2018-12-05,4.539999961853027,4.559999942779541,4.400000095367432,4.5,2188
2018-12-06,4.400000095367432,4.570000171661377,4.400000095367432,4.539999961853027,4948
2018-12-07,4.590000152587891,4.590000152587891,4.570000171661377,4.590000152587891,1837
2018-12-10,4.579999923706055,4.590000152587891,4.400000095367432,4.590000152587891,1275
2018-12-11,4.550000190734863,4.579999923706055,4.380000114440918,4.579999923706055,1530
2018-12-12,4.28000020980835,4.550000190734863,4.159999847412109,4.550000190734863,3169
2018-12-13,4.179999828338623,4.190000057220459,3.859999895095825,4.190000057220459,16035
2018-12-14,4.190000057220459,4.25,3.8499999046325684,4.25,10978
2018-12-17,4.039999961853027,4.199999809265137,3.9600000381469727,4.150000095367432,5374
2018-12-18,4.0,4.050000190734863,3.6500000953674316,4.050000190734863,27902
2018-12-19,3.940000057220459,4.050000190734863,3.799999952316284,4.0,6430
2018-12-20,3.990000009536743,3.990000009536743,3.7799999713897705,3.940000057220459,8838
2018-12-21,3.9000000953674316,4.110000133514404,3.8499999046325684,4.0,25303
2018-12-24,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0
2018-12-25,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0
2018-12-26,3.9000000953674316,3.9000000953674316,3.9000000953674316,3.9000000953674316,0
2018-12-27,3.950000047683716,4.199999809265137,3.9000000953674316,3.9000000953674316,11770
2018-12-28,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,1
2018-12-31,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,0
2019-01-01,4.199999809265137,4.199999809265137,4.199999809265137,4.199999809265137,0
2019-01-02,3.990000009536743,4.25,3.9200000762939453,4.199999809265137,8793
2019-01-03,4.119999885559082,4.130000114440918,3.990000009536743,3.990000009536743,1401
2019-01-04,4.25,4.25,4.110000133514404,4.110000133514404,2186
2019-01-07,4.25,4.449999809265137,4.25,4.25,8158
2019-01-08,4.0,4.5,4.0,4.5,16013
2019-01-09,4.110000133514404,4.110000133514404,3.940000057220459,3.940000057220459,3567
2019-01-10,4.199999809265137,4.289999961853027,4.099999904632568,4.289999961853027,1793
2019-01-11,4.110000133514404,4.300000190734863,4.090000152587891,4.199999809265137,10777
2019-01-14,4.519999980926514,4.519999980926514,4.03000020980835,4.25,30394
2019-01-15,5.179999828338623,5.28000020980835,4.53000020980835,4.800000190734863,53132
2019-01-16,4.900000095367432,5.28000020980835,4.860000133514404,5.21999979019165,12826
2019-01-17,4.949999809265137,4.949999809265137,4.900000095367432,4.900000095367432,420
2019-01-18,5.340000152587891,5.340000152587891,5.0,5.340000152587891,453
2019-01-21,5.0,5.460000038146973,4.960000038146973,5.460000038146973,3543
2019-01-22,4.96999979019165,5.0,4.769999980926514,5.0,5552
2019-01-23,4.900000095367432,4.900000095367432,4.78000020980835,4.900000095367432,2221
2019-01-24,5.380000114440918,5.380000114440918,4.75,4.900000095367432,10479
2019-01-25,5.400000095367432,5.420000076293945,5.059999942779541,5.420000076293945,5533
2019-01-28,5.420000076293945,5.420000076293945,5.199999809265137,5.420000076293945,520
2019-01-29,5.5,5.619999885559082,5.400000095367432,5.420000076293945,10357
2019-01-30,5.579999923706055,5.599999904632568,5.579999923706055,5.599999904632568,462
2019-01-31,5.960000038146973,6.300000190734863,5.860000133514404,5.860000133514404,5894
2019-02-01,5.920000076293945,6.139999866485596,5.920000076293945,6.099999904632568,843
2019-02-04,6.179999828338623,6.300000190734863,5.920000076293945,6.300000190734863,6547
2019-02-05,7.0,7.0,6.0,6.179999828338623,11827
2019-02-06,6.800000190734863,7.0,6.800000190734863,7.0,10311
2019-02-07,5.920000076293945,7.0,5.920000076293945,7.0,4359
2019-02-08,6.199999809265137,6.199999809265137,5.820000171661377,6.0,23042
2019-02-11,6.599999904632568,6.599999904632568,5.760000228881836,6.300000190734863,10404
2019-02-12,6.860000133514404,6.860000133514404,6.380000114440918,6.599999904632568,4528
2019-02-13,7.199999809265137,7.199999809265137,6.559999942779541,6.860000133514404,5945
2019-02-14,6.739999771118164,7.300000190734863,6.739999771118164,7.199999809265137,55029
2019-02-15,6.78000020980835,7.199999809265137,6.5,6.880000114440918,48676
2019-02-18,6.400000095367432,6.400000095367432,6.400000095367432,6.400000095367432,44
2019-02-19,6.5,6.5,6.400000095367432,6.400000095367432,2168
2019-02-20,6.559999942779541,6.559999942779541,6.539999961853027,6.559999942779541,90
2019-02-21,6.159999847412109,6.559999942779541,6.159999847412109,6.559999942779541,1969
2019-02-22,6.0,6.199999809265137,6.0,6.199999809265137,1104
2019-02-25,5.920000076293945,6.099999904632568,5.920000076293945,6.099999904632568,3881
2019-02-26,5.900000095367432,5.900000095367432,5.619999885559082,5.860000133514404,2171
2019-02-27,5.699999809265137,5.860000133514404,5.699999809265137,5.860000133514404,270
2019-02-28,5.860000133514404,5.860000133514404,5.699999809265137,5.699999809265137,368
2019-03-01,5.659999847412109,5.860000133514404,5.659999847412109,5.860000133514404,2499
2019-03-04,5.78000020980835,5.800000190734863,5.78000020980835,5.800000190734863,550
2019-03-05,5.699999809265137,5.699999809265137,5.699999809265137,5.699999809265137,70
2019-03-06,5.699999809265137,5.880000114440918,5.699999809265137,5.699999809265137,6605
2019-03-07,5.659999847412109,5.699999809265137,5.539999961853027,5.699999809265137,3595
2019-03-08,5.820000171661377,5.820000171661377,5.820000171661377,5.820000171661377,5
2019-03-11,5.739999771118164,5.739999771118164,5.480000019073486,5.739999771118164,2160
2019-03-12,5.539999961853027,5.760000228881836,5.539999961853027,5.760000228881836,2230
2019-03-13,5.820000171661377,5.820000171661377,5.519999980926514,5.760000228881836,2162
2019-03-14,5.480000019073486,5.820000171661377,5.480000019073486,5.820000171661377,2341
2019-03-15,5.5,5.699999809265137,5.5,5.599999904632568,3087
2019-03-18,5.599999904632568,5.699999809265137,5.5,5.699999809265137,195
2019-03-19,5.440000057220459,5.599999904632568,5.440000057220459,5.599999904632568,391
2019-03-20,5.400000095367432,5.440000057220459,5.199999809265137,5.440000057220459,5068
2019-03-21,5.380000114440918,5.400000095367432,5.380000114440918,5.400000095367432,35
2019-03-22,5.360000133514404,5.400000095367432,5.360000133514404,5.400000095367432,700
2019-03-25,5.380000114440918,5.380000114440918,5.21999979019165,5.360000133514404,1400
2019-03-26,5.440000057220459,5.440000057220459,5.440000057220459,5.440000057220459,5
2019-03-27,5.420000076293945,5.420000076293945,5.300000190734863,5.420000076293945,1075
2019-03-28,5.420000076293945,5.420000076293945,5.420000076293945,5.420000076293945,5
2019-03-29,5.440000057220459,5.440000057220459,5.300000190734863,5.420000076293945,4828
2019-04-01,4.78000020980835,5.199999809265137,4.679999828338623,5.199999809265137,22632
2019-04-02,4.84499979019165,4.84499979019165,4.71999979019165,4.760000228881836,10181
2019-04-03,4.909999847412109,5.199999809265137,4.829999923706055,4.849999904632568,7626
2019-04-04,4.909999847412109,5.150000095367432,4.909999847412109,4.909999847412109,1625
2019-04-05,4.889999866485596,4.889999866485596,4.71999979019165,4.800000190734863,3312
2019-04-08,4.909999847412109,4.909999847412109,4.909999847412109,4.909999847412109,5
2019-04-09,4.75,4.869999885559082,4.550000190734863,4.869999885559082,5310
2019-04-10,4.570000171661377,4.849999904632568,4.570000171661377,4.849999904632568,2790
2019-04-11,4.510000228881836,4.510000228881836,4.460000038146973,4.5,3662
2019-04-12,4.684999942779541,4.684999942779541,4.599999904632568,4.599999904632568,1168
2019-04-15,4.684999942779541,4.684999942779541,4.684999942779541,4.684999942779541,59
2019-04-16,4.769999980926514,4.800000190734863,4.71999979019165,4.71999979019165,3102
2019-04-17,4.900000095367432,4.900000095367432,4.800000190734863,4.849999904632568,2210
2019-04-18,4.889999866485596,4.900000095367432,4.889999866485596,4.900000095367432,44
2019-04-19,4.889999866485596,4.889999866485596,4.889999866485596,4.889999866485596,0
2019-04-22,4.889999866485596,4.889999866485596,4.889999866485596,4.889999866485596,0
2019-04-23,4.820000171661377,4.945000171661377,4.820000171661377,4.945000171661377,2500
2019-04-24,4.880000114440918,4.980000019073486,4.784999847412109,4.980000019073486,1213
2019-04-25,4.880000114440918,4.880000114440918,4.880000114440918,4.880000114440918,32
2019-04-26,4.860000133514404,4.880000114440918,4.860000133514404,4.880000114440918,102
2019-04-29,4.840000152587891,4.840000152587891,4.840000152587891,4.840000152587891,576
2019-04-30,4.815000057220459,4.880000114440918,4.579999923706055,4.880000114440918,2655
2019-05-01,4.815000057220459,4.815000057220459,4.815000057220459,4.815000057220459,0
2019-05-02,4.710000038146973,4.980000019073486,4.590000152587891,4.980000019073486,244
2019-05-03,4.710000038146973,4.710000038146973,4.710000038146973,4.710000038146973,0
2019-05-06,4.650000095367432,4.980000019073486,4.650000095367432,4.980000019073486,40
2019-05-07,4.650000095367432,4.650000095367432,4.639999866485596,4.639999866485596,56
2019-05-08,4.75,4.75,4.650000095367432,4.650000095367432,1075
2019-05-09,4.699999809265137,4.900000095367432,4.639999866485596,4.900000095367432,4092
2019-05-10,4.75,4.900000095367432,4.71999979019165,4.900000095367432,2471
2019-05-13,4.75,4.75,4.75,4.75,5
2019-05-14,4.550000190734863,4.75,4.550000190734863,4.75,1995
2019-05-15,4.675000190734863,4.675000190734863,4.5,4.614999771118164,9195
2019-05-16,4.420000076293945,4.75,4.420000076293945,4.75,3249
2019-05-17,4.179999828338623,4.420000076293945,3.9000000953674316,4.420000076293945,11963
2019-05-20,4.175000190734863,4.175000190734863,4.175000190734863,4.175000190734863,44
2019-05-21,3.799999952316284,4.175000190734863,3.759999990463257,4.175000190734863,20298
2019-05-22,3.7950000762939453,3.7950000762939453,3.700000047683716,3.75,200
2019-05-23,3.799999952316284,3.809999942779541,3.640000104904175,3.7950000762939453,804
2019-05-24,3.8499999046325684,4.050000190734863,3.799999952316284,3.799999952316284,7420
2019-05-27,3.869999885559082,3.869999885559082,3.75,3.819999933242798,2735
2019-05-28,4.0,4.0,3.690000057220459,3.869999885559082,6143
2019-05-29,3.799999952316284,4.0,3.700000047683716,4.0,3785
2019-05-30,3.880000114440918,3.9000000953674316,3.7699999809265137,3.9000000953674316,1116
2019-05-31,3.799999952316284,3.799999952316284,3.75,3.799999952316284,3530
2019-06-03,3.6700000762939453,3.799999952316284,3.6700000762939453,3.799999952316284,3840
2019-06-04,3.6700000762939453,3.7750000953674316,3.6500000953674316,3.7750000953674316,450
2019-06-05,3.674999952316284,3.674999952316284,3.6700000762939453,3.6700000762939453,30
2019-06-06,3.674999952316284,3.700000047683716,3.674999952316284,3.674999952316284,1509
2019-06-07,3.700000047683716,3.700000047683716,3.630000114440918,3.6500000953674316,2662
2019-06-10,3.940000057220459,3.940000057220459,3.700000047683716,3.7799999713897705,1815
2019-06-11,4.0,4.0,3.950000047683716,3.950000047683716,520
2019-06-12,3.875,4.0,3.7100000381469727,4.0,5857
2019-06-13,3.700000047683716,3.869999885559082,3.700000047683716,3.869999885559082,800
2019-06-14,3.6700000762939453,3.8450000286102295,3.6700000762939453,3.8450000286102295,46
2019-06-17,3.6549999713897705,3.744999885559082,3.6549999713897705,3.674999952316284,1155
2019-06-18,3.559999942779541,3.6600000858306885,3.434999942779541,3.5850000381469727,4656
2019-06-19,3.559999942779541,3.559999942779541,3.434999942779541,3.559999942779541,326
2019-06-20,3.559999942779541,3.559999942779541,3.559999942779541,3.559999942779541,0
2019-06-21,4.0,4.0,3.5850000381469727,3.5850000381469727,18972
2019-06-24,3.7699999809265137,4.099999904632568,3.7200000286102295,4.099999904632568,5113
2019-06-25,3.809999942779541,4.0,3.809999942779541,4.0,1056
2019-06-26,3.7100000381469727,3.890000104904175,3.7100000381469727,3.890000104904175,100
2019-06-27,3.7100000381469727,3.890000104904175,3.7100000381469727,3.890000104904175,60
2019-06-28,4.079999923706055,4.079999923706055,3.700000047683716,3.7200000286102295,8015
2019-07-01,3.990000009536743,4.0,3.990000009536743,4.0,134
2019-07-02,3.799999952316284,3.930000066757202,3.765000104904175,3.930000066757202,500
2019-07-03,3.7799999713897705,3.950000047683716,3.7799999713897705,3.950000047683716,891
2019-07-04,3.7850000858306885,3.7850000858306885,3.7850000858306885,3.7850000858306885,273
2019-07-05,3.7799999713897705,3.7899999618530273,3.7799999713897705,3.7850000858306885,3966
2019-07-08,3.75,3.799999952316284,3.75,3.7799999713897705,6850
2019-07-09,3.700000047683716,4.0,3.700000047683716,4.0,505
2019-07-10,3.700000047683716,3.700000047683716,3.700000047683716,3.700000047683716,1018
2019-07-11,4.0,4.0,3.700000047683716,3.700000047683716,2860
2019-07-12,3.799999952316284,3.990000009536743,3.799999952316284,3.990000009536743,7019
2019-07-15,3.7950000762939453,3.859999895095825,3.7950000762939453,3.859999895095825,4234
2019-07-16,3.700000047683716,3.819999933242798,3.700000047683716,3.819999933242798,2599
2019-07-17,3.694999933242798,3.700000047683716,3.359999895095825,3.700000047683716,20235
2019-07-18,3.5999999046325684,3.694999933242798,3.5999999046325684,3.694999933242798,3074
2019-07-19,3.680000066757202,3.680000066757202,3.674999952316284,3.674999952316284,885
2019-07-22,3.680000066757202,3.700000047683716,3.680000066757202,3.700000047683716,53
2019-07-23,3.6500000953674316,3.680000066757202,3.549999952316284,3.680000066757202,6677
2019-07-24,3.6700000762939453,3.680000066757202,3.6700000762939453,3.680000066757202,30
2019-07-25,3.6500000953674316,3.6700000762939453,3.6500000953674316,3.6700000762939453,306
2019-07-26,3.559999942779541,3.6500000953674316,3.484999895095825,3.6500000953674316,2936
2019-07-29,3.549999952316284,3.559999942779541,3.440000057220459,3.559999942779541,1304
2019-07-30,3.440000057220459,3.549999952316284,3.4100000858306885,3.450000047683716,1558
2019-07-31,3.690000057220459,3.690000057220459,3.549999952316284,3.549999952316284,4416
2019-08-01,3.690000057220459,3.700000047683716,3.690000057220459,3.700000047683716,501
2019-08-02,3.680000066757202,3.690000057220459,3.5999999046325684,3.690000057220459,2012
